Time;Queue size: 0;Queue size: 1;Queue size: 2;Queue size: 3;Queue size: 4;Queue size: 5
3.5;1.0;0.08783152638075986;0.035178425228915455;0.012644652563163716;0.004083089212013169;0.0011859392283931625
3.6;1.0;0.09345196411683654;0.038190407900968615;0.01404188139616358;0.004649531680127161;0.001388083792089545
3.7;1.0;0.09914537558360881;0.04130177987517958;0.015517510491752984;0.005262623572793723;0.0016128303094053997
3.8000000000000003;1.0;0.1049036086091123;0.044507806585328824;0.01707046494286668;0.005923135471098351;0.0018612469687001587
3.9000000000000004;1.0;0.11071899376227823;0.04780377903463773;0.018699488784709395;0.006631683250629905;0.0021343391723745997
4.0;1.0;0.11658432944183506;0.051185039058989634;0.020403168365490276;0.007388734659299012;0.002433046291732577
4.1000000000000005;1.0;0.12249286487879307;0.054647000396127354;0.02217995423554464;0.008194616595738169;0.002758239312530719
4.2;1.0;0.1284382817079852;0.05818516604103385;0.02402818150175956;0.009049522889315043;0.0031107192944389572
4.3;1.0;0.13441467463770318;0.06179514233166916;0.025946088632814335;0.009953522409563709;0.0034912165652313254
4.4;1.0;0.14041653164086643;0.06547265017168447;0.02793183473070926;0.010906567357863883;0.00390039057039393
4.5;1.0;0.14643871400335662;0.0692135337591605;0.02998351530676202;0.011908501617194478;0.004338830300466223
4.6000000000000005;1.0;0.15247643649252374;0.07301376715391394;0.03209917661698514;0.012959069056621808;0.00480705522139635
4.7;1.0;0.1585252478490351;0.07686945898115405;0.03427682862357062;0.014057921705805443;0.005305516637106988
4.800000000000001;1.0;0.16458101175620476;0.08077685553672276;0.036514456657078864;0.015204627731289055;0.005834599418039765
4.9;1.0;0.17063988840092992;0.08473234252901851;0.038810031858611316;0.016398679160759877;0.006394624034407492
5.0;1.0;0.17669831670790836;0.0887324456651235;0.04116152048346078;0.017639499313973017;0.006985848838049757
5.1000000000000005;1.0;0.18275299730261318;0.09277383026357644;0.0435668921479917;0.018926449909775434;0.00760847254197905
5.2;1.0;0.18940634429699632;0.09725743851347046;0.0462646642667669;0.020387532887395143;0.008324899222219795
5.300000000000001;1.0;0.19665417334588664;0.10218782771835655;0.04926320674993645;0.022031094154416064;0.009141524440694826
5.4;1.0;0.20449160011087109;0.10756915222197871;0.05257082987077977;0.023865669124474853;0.010065033950093172
5.5;1.0;0.21291302770397214;0.11340512238522471;0.0561957380039132;0.025899949178682435;0.011102388598623003
