Time;At least denials: 0;At least denials: 1;At least denials: 2;At least denials: 3;At least denials: 4;At least denials: 5
18.1;1.0;0.9174219755468827;0.848711051505813;0.7657691838153762;0.6729079220659735;0.5751974138817424
18.2;1.0;0.918915699916534;0.8510327919932513;0.7688622125575937;0.6766357269042027;0.5793592598496908
18.3;1.0;0.9203259314802315;0.8532366793195676;0.77180930180277;0.6801983788184864;0.5833478894369554
18.400000000000002;1.0;0.9216614512964171;0.8553348008668792;0.7746254218633087;0.6836129064658807;0.5871812414722202
18.5;1.0;0.9229296598427024;0.8573372903612893;0.7773230678339134;0.6868934833352859;0.5908742164294936
18.6;1.0;0.9241368682841501;0.8592527490037432;0.7799127980522215;0.6900520509688944;0.5944393419848962
18.7;1.0;0.9252885171276554;0.8610885607572458;0.782403637055989;0.6930987853060604;0.5978872706741105
18.8;1.0;0.9263893420434863;0.8628511309233005;0.7848033803563033;0.6960424494013864;0.6012271560576792
18.900000000000002;1.0;0.9274435009526547;0.8645460685984943;0.787118827405152;0.6988906630657457;0.6044669401375311
19.0;1.0;0.9284546724902389;0.8661783276878108;0.7893559615508382;0.7016501111819864;0.6076135753150709
19.1;1.0;0.9294261331403612;0.867752317024959;0.7915200904809062;0.7043267063122616;0.6106731975955324
19.200000000000003;1.0;0.9303608183419143;0.8692719872487947;0.7936159569314124;0.7069257169047495;0.6136512631222008
19.3;1.0;0.9312613714399354;0.8707409000290555;0.7956478268070564;0.7094518693583058;0.6165526568574913
19.400000000000002;1.0;0.9321301833359311;0.8721622837662653;0.7976195599776611;0.7119094300296418;0.61938177990124
19.5;1.0;0.9329694249534444;0.8735390788336297;0.7995346676658946;0.714302271705783;0.6221426202666385
19.6;1.0;0.9337810741002902;0.8748739746617837;0.801396359362744;0.716633927933723;0.6248388107262649
19.700000000000003;1.0;0.9345669379183587;0.8761694404063982;0.8032075814928492;0.718907637773901;0.62747367645989
19.8;1.0;0.9353286718249479;0.8774277505252959;0.8049710495259358;0.7211263829370115;0.6300502745883614
19.900000000000002;1.0;0.9360677956373817;0.8786510062847243;0.806689274840334;0.7232929188133745;0.6325714271981627
20.0;1.0;0.9367857074146797;0.8798411539846547;0.8083645873525793;0.7254098005674049;0.6350397491028619
20.1;1.0;0.9374836954316145;0.8810000005196872;0.8099991547068167;0.7274794052158665;0.6374576713176878
20.200000000000003;1.0;0.9382327474127584;0.8822451114139751;0.8117584553856279;0.7297109108804687;0.6400692532398989
20.3;1.0;0.9390302151101604;0.8835721290414222;0.8136366346161488;0.7320973800434557;0.6428669887603139
20.400000000000002;1.0;0.9398735104106093;0.8849767651619993;0.8156278976676681;0.734631917445053;0.6458433944291391
20.5;1.0;0.9407601126023344;0.8864548150325424;0.817726529214913;0.7373076924818245;0.6489910328525703
20.6;1.0;0.9416875599654988;0.8880021610271996;0.8199269009858446;0.7401179493570567;0.6523025239386722
20.700000000000003;1.0;0.9426534330100566;0.8896147687591254;0.8222234717463182;0.7430560091631486;0.6557705480867876
20.8;1.0;0.9436553345141262;0.8912886782625171;0.8246107826026152;0.746115267053324;0.6593878444224398
20.900000000000002;1.0;0.9446908698509993;0.8930199923611746;0.827083449788633;0.7492891868345148;0.6631472063845223
21.0;1.0;0.9457576298321202;0.8948048639365598;0.8296361564876753;0.7525712946554655;0.6670414763383309
21.1;1.0;0.9468531773539638;0.8966394834277167;0.832263644773061;0.7559551729470808;0.6710635403876621
21.200000000000003;1.0;0.9479750384509652;0.8985200675548318;0.834960708401421;0.7594344553718966;0.675206324167881
21.3;1.0;0.9491150885639514;0.9004334470405234;0.8377087016119771;0.7629854268231335;0.6794420761807334
21.400000000000002;1.0;0.9502654217709293;0.9023668638796385;0.8404895373235972;0.7665849952594674;0.6837436539764838
21.5;1.0;0.9514184810469858;0.904308167221896;0.8432859706927021;0.7702110613536657;0.6880849647128415
21.6;1.0;0.9525671668996709;0.9062459690382594;0.8460818229541676;0.7738428128510164;0.6924413195101842
21.700000000000003;1.0;0.953704924051288;0.9081697613266023;0.8488621479435156;0.7774609460213637;0.6967897037981836
21.8;1.0;0.954825806376424;0.9100699976878088;0.8516133456106165;0.7810478191971879;0.701108968974488
21.900000000000002;1.0;0.9559245208345436;0.9119381428010552;0.8543232281271836;0.7845875452118759;0.7053799529063003
22.0;1.0;0.9569964516405187;0.913766693710274;0.8569810449238647;0.7880660306499928;0.7095855381685271
22.1;1.0;0.9580376663640302;0.9155491769701253;0.8595774732551995;0.7914709702940957;0.7137106575398802
22.200000000000003;1.0;0.9590449060168569;0.9172801256527477;0.8621045807817161;0.7947918051190636;0.7177422563073703
22.3;1.0;0.9600155614556627;0.9189550400409905;0.8645557662781914;0.7980196517688743;0.7216692205035624
22.400000000000002;1.0;0.9609476385856586;0.920570335573896;0.8669256840178161;0.8011472107702997;0.7254822794571256
22.5;1.0;0.9618397148952328;0.9221232812992822;0.8692101567225006;0.8041686598977014;0.7291738900977485
22.6;1.0;0.9626908897898842;0.9236119317502663;0.8714060812726738;0.8070795381898871;0.7327381094231222
