time,expected
21.53,0.11735674347133782
21.531,0.11735672237730149
21.532,0.11735670124052305
21.533,0.1173566800609945
21.534,0.11735665883870834
21.535,0.11735663757365804
21.536,0.11735661626583734
21.537,0.11735659491524071
21.538,0.11735657352186349
21.539,0.11735655208570138
21.54,0.1173565306067507
21.541,0.1173565090850087
21.542,0.11735648752047274
21.543,0.11735646591314135
21.544,0.11735644426301334
21.545,0.1173564225700882
21.546,0.11735640083436617
21.547,0.11735637905584802
21.548000000000002,0.11735635723453502
21.549,0.11735633537042942
21.55,0.1173563134635336
21.551000000000002,0.11735629151385106
21.552,0.11735626952138545
21.553,0.11735624748614142
21.554000000000002,0.11735622540812395
21.555,0.11735620328733892
21.556,0.11735618112379255
21.557000000000002,0.11735615891749182
21.558,0.11735613666844423
21.559,0.11735611437665815
21.56,0.11735609204214224
21.561,0.11735606966490579
21.562,0.11735604724495903
21.563,0.11735602478231244
21.564,0.11735600227697737
21.565,0.11735597972896537
21.566,0.11735595713828909
21.567,0.11735593450496168
21.568,0.11735591182899666
21.569,0.11735588911040823
21.57,0.11735586634921122
21.571,0.11735584354542128
21.572,0.11735582069905429
21.573,0.1173557978101269
21.574,0.11735577487865646
21.575,0.11735575190466078
21.576,0.1173557288881583
21.577,0.11735570582916806
21.578,0.1173556827277097
21.579,0.11735565958380345
21.580000000000002,0.11735563639747008
21.581,0.11735561316873115
21.582,0.11735558989760851
21.583000000000002,0.11735556658412481
21.584,0.11735554322830317
21.585,0.11735551983016758
21.586000000000002,0.11735549638974209
21.587,0.11735547290705184
21.588,0.11735544938212221
21.589000000000002,0.11735542581497954
21.59,0.11735540220565017
21.591,0.11735537855416173
21.592,0.11735535486054183
21.593,0.11735533112481902
21.594,0.11735530734702222
21.595,0.11735528352718104
21.596,0.11735525966532552
21.597,0.11735523576148658
21.598,0.11735521181569543
21.599,0.11735518782798397
21.6,0.11735516379838469
21.601,0.11735513972693037
21.602,0.11735511561365489
21.603,0.11735509145859212
21.604,0.11735506726177707
21.605,0.11735504302324475
21.606,0.11735501874303102
21.607,0.11735499442117243
21.608,0.11735497005770591
21.609,0.11735494565266898
21.61,0.11735492120609964
21.611,0.11735489671803648
21.612000000000002,0.1173548721885189
21.613,0.11735484761758642
21.614,0.1173548230052795
21.615000000000002,0.1173547983516389
21.616,0.11735477365670602
21.617,0.11735474892052282
21.618000000000002,0.11735472414313187
21.619,0.11735469932457614
21.62,0.1173546744648992
21.621000000000002,0.11735464956414522
21.622,0.1173546246223589
21.623,0.11735459963958536
21.624,0.11735457461587048
21.625,0.1173545495512605
21.626,0.1173545244458022
21.627,0.11735449929954306
21.628,0.11735447411253085
21.629,0.11735444888481408
21.63,0.11735442361644174
21.631,0.11735439830746323
21.632,0.11735437295792867
21.633,0.11735434756788868
21.634,0.11735432213739411
21.635,0.11735429666649677
21.636,0.11735427115524867
21.637,0.11735424560370247
21.638,0.11735422001191147
21.639,0.11735419437992912
21.64,0.1173541687078098
21.641000000000002,0.11735414299560826
21.642,0.11735411724337959
21.643,0.11735409145117962
21.644000000000002,0.11735406561906463
21.645,0.1173540397470914
21.646,0.11735401383531706
21.647000000000002,0.11735398788379957
21.648,0.11735396189259718
21.649,0.11735393586176866
21.650000000000002,0.1173539097913733
21.651,0.11735388368147084
21.652,0.11735385753212176
21.653,0.11735383134338663
21.654,0.11735380511532692
21.655,0.11735377884800433
21.656,0.11735375254148117
21.657,0.11735372619582012
21.658,0.11735369981108465
21.659,0.11735367338733826
21.66,0.11735364692464537
21.661,0.11735362042307064
21.662,0.11735359388267932
21.663,0.11735356730353699
21.664,0.11735354068570995
21.665,0.11735351402926483
21.666,0.11735348733426863
21.667,0.1173534606007891
21.668,0.11735343382889421
21.669,0.11735340701865256
21.67,0.11735338017013322
21.671,0.11735335328340556
21.672,0.11735332635853965
21.673000000000002,0.11735329939560592
21.674,0.11735327239467515
21.675,0.11735324535581867
21.676000000000002,0.11735321827910847
21.677,0.11735319116461669
21.678,0.11735316401241613
21.679000000000002,0.11735313682257993
21.68,0.11735310959518176
21.681,0.11735308233029557
21.682000000000002,0.1173530550279962
21.683,0.11735302768835838
21.684,0.11735300031145766
21.685,0.11735297289736991
21.686,0.11735294544617146
21.687,0.117352917957939
21.688,0.11735289043274987
21.689,0.11735286287068178
21.69,0.11735283527181263
21.691,0.11735280763622108
21.692,0.11735277996398603
21.693,0.11735275225518699
21.694,0.11735272450990361
21.695,0.11735269672821619
21.696,0.11735266891020552
21.697,0.11735264105595261
21.698,0.11735261316553906
21.699,0.11735258523904668
21.7,0.11735255727655794
21.701,0.11735252927815573
21.702,0.11735250124392299
21.703,0.11735247317394361
21.704,0.1173524450683014
21.705000000000002,0.11735241692708098
21.706,0.11735238875036715
21.707,0.11735236053824508
21.708000000000002,0.11735233229080057
21.709,0.11735230400811959
21.71,0.11735227569028864
21.711000000000002,0.11735224733739467
21.712,0.11735221894952481
21.713,0.11735219052676679
21.714000000000002,0.11735216206920872
21.715,0.11735213357693902
21.716,0.11735210505004645
21.717,0.11735207648862045
21.718,0.11735204789275039
21.719,0.11735201926252653
21.72,0.11735199059803901
21.721,0.1173519618993788
21.722,0.11735193316663697
21.723,0.11735190439990499
21.724,0.11735187559927499
21.725,0.11735184676483912
21.726,0.11735181789668991
21.727,0.11735178899492053
21.728,0.11735176005962439
21.729,0.11735173109089518
21.73,0.11735170208882707
21.731,0.1173516730535145
21.732,0.11735164398505242
21.733,0.11735161488353596
21.734,0.1173515857490607
21.735,0.11735155658172254
21.736,0.11735152738161787
21.737000000000002,0.1173514981488432
21.738,0.11735146888349561
21.739,0.1173514395856723
21.740000000000002,0.11735141025547109
21.741,0.11735138089298994
21.742,0.11735135149832716
21.743000000000002,0.11735132207158154
21.744,0.11735129261285207
