time,expected
97.759,0.5674435349800557
97.76,0.567443495870636
97.761,0.5674434568031789
97.762,0.5674434177776341
97.763,0.5674433787939521
97.764,0.5674433398520828
97.765,0.567443300951977
97.766,0.5674432620935846
97.767,0.5674432232768565
97.768,0.5674431845017427
97.769,0.5674431457681941
97.77,0.5674431070761613
97.771,0.5674430684255949
97.772,0.5674430298164458
97.773,0.5674429912486648
97.774,0.5674429527222029
97.775,0.5674429142370108
97.776,0.5674428757930395
97.777,0.5674428373902408
97.778,0.5674427990285652
97.779,0.5674427607079642
97.78,0.5674427224283889
97.781,0.5674426841897908
97.782,0.5674426459921214
97.783,0.5674426078353321
97.784,0.5674425697193746
97.785,0.5674425316442002
97.786,0.567442493609761
97.787,0.5674424556160086
97.788,0.5674424176628947
97.789,0.5674423797503715
97.79,0.5674423418783906
97.791,0.567442304046904
97.792,0.567442266255864
97.793,0.5674422285052231
97.794,0.5674421907949325
97.795,0.5674421531249455
97.796,0.567442115495214
97.797,0.5674420779056902
97.798,0.5674420403563267
97.799,0.5674420028470765
97.8,0.5674419653778916
97.801,0.5674419279487248
97.802,0.5674418905595291
97.803,0.5674418532102568
97.804,0.5674418159008612
97.805,0.5674417786312949
97.806,0.567441741401511
97.807,0.5674417042114624
97.808,0.5674416670611028
97.809,0.5674416299503842
97.81,0.567441592879261
97.811,0.567441555847686
97.812,0.5674415188556124
97.813,0.5674414819029937
97.81400000000001,0.5674414449897835
97.815,0.5674414081159352
97.816,0.5674413712814024
97.81700000000001,0.5674413344861392
97.818,0.5674412977300985
97.819,0.5674412610132347
97.82000000000001,0.5674412243355016
97.821,0.5674411876968525
97.822,0.5674411510972422
97.82300000000001,0.5674411145366243
97.824,0.5674410780149529
97.825,0.5674410415321822
97.82600000000001,0.5674410050882666
97.827,0.5674409686831599
97.828,0.5674409323168171
97.82900000000001,0.5674408959891919
97.83,0.5674408597002392
97.831,0.5674408234499133
97.83200000000001,0.5674407872381688
97.833,0.5674407510649605
97.834,0.5674407149302431
97.83500000000001,0.5674406788339711
97.836,0.5674406427760996
97.837,0.5674406067565829
97.83800000000001,0.567440570775377
97.839,0.567440534832436
97.84,0.5674404989277154
97.84100000000001,0.5674404630611698
97.842,0.567440427232755
97.843,0.5674403914424259
97.84400000000001,0.5674403556901378
97.845,0.5674403199758461
97.846,0.5674402842995064
97.84700000000001,0.5674402486610738
97.848,0.5674402130605043
97.849,0.5674401774977529
97.85000000000001,0.5674401419727758
97.851,0.5674401064855286
97.852,0.5674400710359666
97.85300000000001,0.5674400356240461
97.854,0.5674400002497229
